preprocessed_path,features_path,preprocessed_name,meta_key,species,file,url,local_path,RN,CU,NC,SR,CS,PL,SC,GS,GA,OD,NT,DA,NA,GC,SH,AU,LO,RG,ST,file_no_ext,meta_source_dir,GB,HY,RC,OS,OT,BH,ID,AG,IA,IP,AP,DA_parsed,GA_first,RG_first,group,split
preprocessed\Humpback_Whale\6301901M_chunk11.npy,features\Humpback_Whale\6301901M_chunk11.npz,6301901M_chunk11,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk2.npy,features\Humpback_Whale\6301901M_chunk2.npz,6301901M_chunk2,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk3.npy,features\Humpback_Whale\6301901M_chunk3.npz,6301901M_chunk3,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk4.npy,features\Humpback_Whale\6301901M_chunk4.npz,6301901M_chunk4,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk5.npy,features\Humpback_Whale\6301901M_chunk5.npz,6301901M_chunk5,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk6.npy,features\Humpback_Whale\6301901M_chunk6.npz,6301901M_chunk6,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk7.npy,features\Humpback_Whale\6301901M_chunk7.npz,6301901M_chunk7,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk8.npy,features\Humpback_Whale\6301901M_chunk8.npz,6301901M_chunk8,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901M_chunk9.npy,features\Humpback_Whale\6301901M_chunk9.npz,6301901M_chunk9,6301901M,Humpback Whale,6301901M.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901M.wav,dataset\Humpback_Whale\6301901M.wav,6301901M,0  B35:00.00  13:48.470,11A,14900,1:59.886,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901M,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk0.npy,features\Humpback_Whale\6301901N_chunk0.npz,6301901N_chunk0,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk1.npy,features\Humpback_Whale\6301901N_chunk1.npz,6301901N_chunk1,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk10.npy,features\Humpback_Whale\6301901N_chunk10.npz,6301901N_chunk10,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk2.npy,features\Humpback_Whale\6301901N_chunk2.npz,6301901N_chunk2,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk3.npy,features\Humpback_Whale\6301901N_chunk3.npz,6301901N_chunk3,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk4.npy,features\Humpback_Whale\6301901N_chunk4.npz,6301901N_chunk4,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk5.npy,features\Humpback_Whale\6301901N_chunk5.npz,6301901N_chunk5,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk6.npy,features\Humpback_Whale\6301901N_chunk6.npz,6301901N_chunk6,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk7.npy,features\Humpback_Whale\6301901N_chunk7.npz,6301901N_chunk7,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk8.npy,features\Humpback_Whale\6301901N_chunk8.npz,6301901N_chunk8,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901N_chunk9.npy,features\Humpback_Whale\6301901N_chunk9.npz,6301901N_chunk9,6301901N,Humpback Whale,6301901N.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901N.wav,dataset\Humpback_Whale\6301901N.wav,6301901N,0  B35:00.00  18:19.632,11A,14900,1:45.070,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,BLAC2A | FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901N,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk0.npy,features\Humpback_Whale\6301901T_chunk0.npz,6301901T_chunk0,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk1.npy,features\Humpback_Whale\6301901T_chunk1.npz,6301901T_chunk1,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk10.npy,features\Humpback_Whale\6301901T_chunk10.npz,6301901T_chunk10,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk11.npy,features\Humpback_Whale\6301901T_chunk11.npz,6301901T_chunk11,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk12.npy,features\Humpback_Whale\6301901T_chunk12.npz,6301901T_chunk12,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk13.npy,features\Humpback_Whale\6301901T_chunk13.npz,6301901T_chunk13,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk14.npy,features\Humpback_Whale\6301901T_chunk14.npz,6301901T_chunk14,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
preprocessed\Humpback_Whale\6301901T_chunk15.npy,features\Humpback_Whale\6301901T_chunk15.npz,6301901T_chunk15,6301901T,Humpback Whale,6301901T.wav,https://whoicf2.whoi.edu/science/B/whalesounds/WhaleSounds/6301901T.wav,dataset\Humpback_Whale\6301901T.wav,6301901T,0  B35:00.00  25:08.776,11A,14900,2:32.998,Pemtek 4Ch/K-H H5.0,OTF,Megaptera novaeangliae  AC2A,ASWAC2A,26-Mar-1963  AC2A | MarAC2A  1963AC2A,AC2A  Song calls.  Reverberation present.  Taken from cut 6301901L. Great tape.,21-Nov-1994,1,N32AC2A  W064AC2A,Offshore Platform,Vernon Coleman,"CD #5, 6 | SHIV",Ampex PC-TO,FMAC2A | NLAC2A | NSAC2A | Song calls  AC2A,6301901T,dataset\Humpback_Whale,"Argus Island, Bermuda  AC2A",,Platform,,,,,,,,,1994-11-21,ASWAC2A,Ampex PC-TO,ASWAC2A_Ampex PC-TO,train
